R,F,M,C,L
-0.9871156,1.4568233,1.05437,-0.5859456,-0.9989385
-0.93673754,0.77699876,0.74788713,0.7488548,0.7302305
-0.48791474,0.6070426,0.68336815,1.1035322,1.4223475
-1.0008551,1.2868673,0.63965034,1.3592402,0.7178713
-0.84514105,0.8336508,0.91510767,-0.058470644,1.4897616
-0.59783053,0.89030284,0.81543815,0.35917315,0.8380929
-0.9825358,0.49373853,0.6323876,1.3487291,-0.033794776
-0.8680402,1.1735631,0.93788326,-0.19076025,0.49315795
0.2723361,-0.41269422,1.1701869,-1.0441189,-0.9045589
-0.57493144,0.55039054,0.69387454,0.9418504,1.1470737
-0.97337615,0.6070426,0.7355474,0.6845111,1.8313258
-0.052831437,0.6070426,0.6569612,1.1089436,0.915619
-0.8909393,1.2868673,0.8530566,0.09095835,0.90438336
-0.9596367,2.0799959,0.6983168,0.8489358,1.8481793
-0.50623405,0.6070426,0.695179,0.8523728,0.6942764
-0.8314016,0.55039054,0.6784323,0.93152124,1.8706506
-0.8680402,1.3435192,0.64166,1.1206203,-0.9539958
-0.8680402,0.8336508,0.59307677,1.4203994,-0.20345333
-0.9871156,0.94695497,0.65717274,1.0098158,1.0953897
-0.9321577,-0.24273807,1.0784853,-0.8658273,-0.46861506
-0.950477,2.9864285,0.7615313,0.43500048,1.8886276
-1.0008551,0.32378238,0.65611506,0.9916518,-1.277583
-0.9596367,1.7967356,0.64426893,1.0534859,1.9796365
-0.99627525,0.4370865,0.5735096,1.4861128,0.82910436
-1.0054349,1.4001713,0.7025123,0.70382065,1.6526787
-0.9092586,1.2302152,0.68213415,0.8045125,0.9470789
-0.73522526,1.003607,0.6334805,1.0767884,-0.9180417
-1.0054349,0.6636947,0.6092594,1.2143304,1.8066074
0.42805013,0.89030284,0.56518906,1.4837734,1.0493234
-0.86346036,0.89030284,0.5468911,1.5722005,1.0807832
-1.0054349,0.49373853,0.6835092,0.7306179,0.4819223
-0.5795112,0.32378238,0.81374586,0.07358848,-0.98096144
-0.7031665,1.060259,0.8432201,-0.0686221,-0.771978
0.3318738,-0.016129887,1.1237191,-1.1208757,1.7425641
-0.9687963,1.9666917,0.9745498,-0.6113142,-1.2506174
-0.9184182,0.7203467,0.61634594,1.0921999,0.94820243
-0.61614984,0.77699876,0.6526952,0.87797743,0.30552235
-0.99627525,0.15382625,0.9474377,-0.5311078,1.076289
-0.29556212,0.6070426,0.8001722,0.06858253,-0.9854557
-0.9871156,1.1735631,0.9812132,-0.68505126,0.713377
-0.950477,1.7967356,0.80736446,0.0115364045,1.2414533
-0.61157,-0.46934626,1.0758058,-1.0370095,-1.3090429
-0.93673754,1.5134754,0.9985946,-0.789689,1.623466
-0.90467876,1.5701275,0.91151154,-0.46751177,0.21788414
-0.72606564,0.7203467,0.60816646,1.0056463,-1.0877002
-0.5199735,1.2302152,0.9059058,-0.46382898,0.37293634
-0.5016542,0.7203467,0.6796662,0.575915,0.4111376
-0.61614984,-0.46934626,1.0612097,-1.0644857,0.8279808
-0.86346036,0.6070426,0.72472376,0.30894697,-0.03267121
-0.9871156,0.55039054,0.54125005,1.3634061,-1.2876952
-0.7031665,-0.5259983,1.0064567,-0.89114034,-0.0034584785
-0.93673754,0.4370865,0.811842,-0.12359461,1.0369642
-0.99627525,1.003607,1.0202067,-0.96013457,-0.096714504
-0.37799898,0.38043442,0.654599,0.63320476,-1.2011805
0.17157996,-0.5259983,1.0064567,-0.9202577,1.3785285
-0.82682174,0.4370865,0.9877004,-0.86345243,-0.41468385
-0.8130823,1.2868673,0.5053239,1.528927,-1.0011857
-0.93673754,0.8336508,0.90858525,-0.57957625,0.915619
-0.9687963,1.003607,0.5827467,1.0128766,-0.9888264
-0.97795594,1.1735631,0.74901533,0.100887656,-0.22367753
-0.97795594,0.26713035,0.5491122,1.2025677,-1.067476
-0.9871156,0.55039054,0.6171921,0.7848073,1.4021233
0.8356545,-0.5259983,1.0064567,-0.9784923,-0.9337716
-0.87262,0.6070426,0.637817,0.65115356,1.6526787
-0.8909393,2.1933,0.8425503,-0.35768336,-0.5809717
-0.9642165,-0.016129887,0.8722713,-0.50287354,0.084179714
-0.9596367,1.9666917,0.6917239,0.32511514,1.8549207
-0.97795594,1.116911,0.97804016,-0.9267402,1.9818838
-1.0054349,0.38043442,0.60594535,0.7667092,1.2908902
-0.87262,1.1735631,0.6873521,0.31543854,1.0010101
-0.73522526,0.55039054,0.78303766,-0.15552834,1.6200953
-0.95505685,0.38043442,0.5902563,0.8300956,0.9122483
-0.97337615,0.94695497,0.92681277,-0.7761429,1.1785336
-1.0054349,1.4001713,0.9253673,-0.7759811,1.7155985
-0.67568755,0.94695497,0.66521114,0.3456173,0.94820243
-0.8771998,2.136648,1.0097709,-1.1144376,1.5189743
-0.90467876,2.0233438,0.8750918,-0.63693404,0.20103064
-0.8405612,1.2302152,0.79463696,-0.30021587,1.1706686
-0.8405612,2.0799959,0.6574195,0.33302498,-0.82590926
-0.94589716,0.7203467,0.5926537,0.68779683,0.45945096
-0.95505685,0.55039054,0.44820872,1.634454,0.53697705
-0.88635945,1.060259,0.44115746,1.6800338,-0.38884184
-0.8497209,0.38043442,0.45325038,1.5812156,-0.88321114
-0.9871156,1.2302152,0.8785822,-0.70227045,0.7616904
-0.7398051,1.003607,0.5709006,0.78821033,0.3706892
-0.97795594,2.3066041,0.9606588,-1.021332,-0.09109668
-0.74438494,1.5701275,0.45578882,1.5318295,-0.450638
0.67078084,-0.5259983,0.7919575,-0.36237139,-1.4090403
-0.9321577,0.04052216,0.971553,-1.0683177,-1.3820747
-0.37799898,1.7967356,0.619519,0.47690514,-0.8978175
-0.121528804,0.49373853,0.45518947,1.5090392,1.1077489
-0.99627525,1.9666917,0.71305394,-0.027697645,-0.4135603
-0.60699016,1.1735631,0.57262814,0.70222116,-0.21019474
-0.94589716,0.8336508,0.67924315,0.11085792,1.6156011
-0.9092586,1.003607,0.45473114,1.4550482,0.69539994
-0.93673754,0.89030284,0.82530993,-0.5733707,1.2088699
-0.95505685,1.5134754,0.9449698,-1.0361222,1.5077386
-0.8817797,0.4370865,0.45462537,1.3855507,-1.0225334
-0.95505685,2.7598205,0.69443864,-0.04176792,1.3347094
-0.7901832,0.26713035,0.6163812,0.35168052,0.59877324
-0.5153937,-0.2993901,0.8892648,-0.9045713,0.61450315
-0.9596367,1.060259,0.7018424,-0.10461626,-1.3315142
-0.6024104,0.26713035,0.511247,0.93251884,-0.551759
-0.8543007,0.4370865,0.47133684,1.1933243,1.1819043
-0.8588805,0.89030284,0.7359,-0.3046012,0.9695502
-0.9825358,1.6267794,0.54481095,0.70032525,0.5616955
-0.9413174,0.8336508,0.5921249,0.42162928,1.1212317
-0.87262,0.94695497,0.6087306,0.3203591,0.28529814
-0.7810235,-0.016129887,0.41891074,1.5371505,1.3729106
-0.99169546,0.32378238,0.5189681,0.8474759,0.3808013
-0.88635945,0.32378238,0.43336582,1.4272326,0.72910696
-0.8543007,0.6636947,0.42321202,1.5007454,-0.03941261
-0.57493144,0.89030284,0.53560907,0.73570853,-0.5079399
-0.99169546,0.8336508,0.57499033,0.47805685,-1.0517461
-0.9092586,1.116911,0.60809594,0.28307927,0.814498
-0.61614984,0.4370865,0.45529523,1.2238029,-0.65063286
-0.9871156,-0.016129887,0.5235161,0.75510895,-0.7820901
0.7669571,0.097174205,0.37984678,1.7585373,-0.53715265
-0.9642165,0.89030284,0.7663614,-0.5206134,2.01222
-0.97795594,0.89030284,0.8338772,-0.8078406,-0.31356287
-0.9229981,1.2302152,0.43227288,1.3402299,-0.76074237
-0.9275779,0.55039054,0.48325348,0.9810359,1.092019
0.88145274,0.6070426,0.380975,1.7021458,0.3875427
-0.82682174,0.6636947,0.7344192,-0.41583607,-0.32030427
-0.9596367,1.003607,0.58383965,0.33369908,1.1549387
0.9867887,-0.41269422,0.88418794,-1.0383923,0.8055095
-0.30014196,0.26713035,0.8529509,-0.9227999,-0.02592981
-0.9275779,0.7203467,0.7064257,-0.31750172,-1.2787066
-0.91383845,1.2868673,0.8459701,-0.91673386,0.5718076
0.21279837,1.5701275,0.9035789,-1.1342295,0.48304588
-0.9275779,0.8336508,0.41534987,1.3750542,1.2684189
-0.99627525,1.1735631,0.7284609,-0.43295392,0.7571961
-0.4970744,0.32378238,0.42680815,1.2890137,0.8347222
-0.16274722,0.89030284,0.5063816,0.73407364,-0.61692584
-0.061991084,-0.46934626,0.6436343,-0.048678793,-1.1348901
-0.99169546,0.6070426,0.7710858,-0.6478602,1.3605514
0.16242032,0.7203467,0.41527936,1.2964008,0.48304588
-0.9092586,0.38043442,0.3921865,1.4550108,-1.0191627
-0.48333493,0.7203467,0.5402629,0.42648944,1.589759
-0.71232617,0.4370865,0.59434605,0.120018035,-0.44502017
-0.97795594,1.9666917,0.38481793,1.4578348,0.22462554
-0.950477,0.6636947,0.5258783,0.501256,-1.2551117
-0.950477,-0.41269422,0.54463464,0.3796128,1.0673006
-0.91383845,1.6834315,0.5533782,0.32608426,-1.049499
0.0479247,0.26713035,0.39119932,1.39128,0.95494384
-0.9321577,0.89030284,0.8693803,-1.1290424,1.294261
-0.8680402,0.26713035,0.45600036,0.92835563,1.5863882
-0.50623405,0.21047829,0.3832314,1.4501249,1.5920061
-0.9825358,1.5134754,0.8265439,-0.970999,1.7032392
-0.93673754,0.55039054,0.39479545,1.3465701,-0.6158023
-0.9275779,0.49373853,0.41936907,1.1635517,1.244824
-0.97795594,0.49373853,0.734243,-0.60264695,-0.74838316
-0.82682174,0.6070426,0.57721144,0.15741451,1.6459373
0.8448141,-0.2993901,0.7314577,-0.6119119,1.0144929
0.002126457,0.15382625,0.4152441,1.1555995,-0.147275
-0.29556212,-0.2993901,0.8534092,-1.1125869,0.07069692
-0.99169546,1.116911,0.45744586,0.8502624,-0.5079399
-0.52455336,0.6636947,0.5875768,0.060165215,0.63809806
-0.71690595,1.1735631,0.3691994,1.472105,0.8864063
-0.3825788,-0.41269422,0.77923,-0.8435376,0.43585607
-0.7214858,0.55039054,0.54657376,0.2716692,1.5200979
-0.5520323,0.15382625,0.36295903,1.4902239,-0.24951957
-1.0054349,0.8336508,0.6087306,-0.10101053,-1.1820799
-0.950477,0.6636947,0.36013854,1.4770957,1.6380724
-0.71690595,0.4370865,0.7394961,-0.7284561,-1.057364
-0.8176621,0.15382625,0.3938788,1.1942261,0.56618977
-0.50623405,0.6070426,0.5761185,0.036423188,-0.37198833
-0.1398481,0.26713035,0.3601738,1.4371668,1.4257183
-0.7306454,0.49373853,0.34924433,1.5218995,1.809978
-0.8543007,1.7400836,0.3505841,1.4846084,1.218982
-0.99627525,0.6636947,0.3553084,1.441718,-1.1832035
-0.9871156,2.0233438,0.73336154,-0.75408155,-0.9045589
-0.9321577,0.6070426,0.39733392,1.0760596,1.1122432
-0.26808318,0.6636947,0.3397604,1.5054362,0.74146616
-0.9275779,0.097174205,0.3231547,1.6377397,1.4796494
-0.97795594,0.26713035,0.510154,0.32181972,-1.3551091
-0.8909393,2.3066041,0.7924158,-1.0420737,1.597624
-0.99627525,1.5701275,0.49414766,0.41203249,0.15721154
-0.6848472,0.8336508,0.40117684,1.0232717,0.03698992
-1.0008551,1.4568233,0.75909865,-0.9159209,1.1819043
-0.71232617,0.6070426,0.68287456,-0.58743054,1.8706506
-0.99627525,0.4370865,0.5236219,0.23021646,-1.394434
-0.950477,0.4370865,0.4615356,0.6039417,-1.1214073
-1.0008551,0.6070426,0.36655518,1.2543586,-1.3034251
-0.9229981,1.2868673,0.44129848,0.7159811,0.4650688
-0.9596367,0.77699876,0.521154,0.21812329,1.9773895
-0.93673754,0.32378238,0.37783718,1.1221843,-0.018064843
-0.533713,0.77699876,0.3324976,1.442978,0.041484185
-0.57493144,-0.12943397,0.6369709,-0.4488243,-1.0955652
-0.43295687,0.15382625,0.41746524,0.81132483,0.5122586
-0.8497209,1.1735631,0.4364684,0.6800147,-1.2641002
-0.533713,0.6636947,0.35830522,1.2320176,-1.267471
-0.9321577,0.8336508,0.6704291,-0.64537776,1.7672825
-0.9825358,0.4370865,0.36852953,1.1094456,1.0549413
-0.950477,1.116911,0.55284935,-0.07376204,0.5425949
-0.95505685,1.4568233,0.62812155,-0.4644517,0.08867399
-0.97337615,1.7400836,0.578798,-0.23352922,1.102131
-0.99169546,0.94695497,0.6523426,-0.6028934,-1.2506174
-0.6482086,0.26713035,0.40248132,0.8152957,0.63135666
-0.7489647,0.55039054,0.47426313,0.34495294,0.38641915
-0.533713,0.55039054,0.3046804,1.5463495,1.0313463
-0.5932507,0.55039054,0.39264482,0.8517446,-1.3573562
-0.9229981,0.6070426,0.4609715,0.38475552,1.429089
-0.9229981,2.0799959,0.577423,-0.27727565,-0.7427653
-1.0054349,1.4568233,0.45758688,0.40262455,-1.0652289
-1.0008551,1.6267794,0.60890687,-0.449027,-1.0966887
-0.62530947,0.6070426,0.5636731,-0.22488907,0.9998865
-0.58409107,0.21047829,0.29657146,1.5492424,-0.9719729
-0.08031038,0.15382625,0.3350008,1.2328819,-0.28435013
-0.950477,0.77699876,0.70141935,-0.8877339,1.893122
-0.7993428,0.94695497,0.2859593,1.5906826,1.2684189
-0.5108139,0.6070426,0.30450413,1.4161794,-0.72141755
-0.7627042,0.15382625,0.39102304,0.7539892,-0.5708596
-0.9321577,0.4370865,0.295549,1.4511267,0.98190945
-0.7489647,0.8336508,0.72592247,-1.060687,1.3010024
0.3822519,-0.5259983,0.70494497,-0.9784923,-1.3719627
-0.950477,0.38043442,0.6406023,-0.695177,0.51675284
-0.8588805,0.7203467,0.31670278,1.2638701,-0.07199604
-0.88635945,1.2302152,0.45910293,0.24923924,0.8571935
-0.8176621,0.38043442,0.49397138,0.03790047,1.9122226
-0.99169546,0.8336508,0.5852499,-0.45386982,0.49315795
-0.9596367,0.32378238,0.42705494,0.42039427,-0.2180597
-0.44669634,0.097174205,0.33108735,1.0590347,0.70214134
-0.8680402,0.26713035,0.66299003,-0.87819886,-0.7686073
-0.9825358,0.26713035,0.3162092,1.1385934,-0.012447012
-0.89551914,0.6636947,0.29480863,1.3061011,-1.033769
-0.46501562,0.38043442,0.30006182,1.2523462,-0.32479852
-0.9687963,0.097174205,0.28624135,1.3575643,0.53023565
-0.80392265,0.38043442,0.25063252,1.6536003,-0.8461334
-0.9092586,1.7967356,0.49756753,-0.10146385,1.2054992
-0.6711077,0.4370865,0.30150732,1.2094412,-0.3023272
-0.950477,0.6070426,0.47038493,0.025253326,0.98865086
-0.99627525,0.6636947,0.61691004,-0.745315,1.4268419
0.052504525,0.15382625,0.24372227,1.6491151,1.8200902
-0.9596367,0.26713035,0.3803051,0.56384265,-0.06862534
-0.9871156,0.6070426,0.29643044,1.176959,1.623466
-0.56577176,0.49373853,0.39733392,0.43432847,0.9380903
-0.8405612,0.7203467,0.39609993,0.4213002,0.69877064
-0.5611919,0.04052216,0.4367152,0.1604392,0.44372103
0.16242032,-0.016129887,0.229514,1.7202002,0.74820757
-0.97337615,0.21047829,0.3049272,1.0766197,-1.2663474
-1.0054349,0.38043442,0.2820106,1.2534965,1.9639066
-0.9871156,0.55039054,0.66690344,-1.0340889,-1.1899449
-0.6711077,0.32378238,0.23702359,1.6389698,0.26057968
-0.7993428,0.32378238,0.27615806,1.2992748,-1.412411
-0.72606564,-0.5259983,0.644551,-0.94497925,2.0066023
0.36393258,-0.12943397,0.3933147,0.415868,-0.033794776
-0.8497209,0.4370865,0.36510965,0.5911876,-0.7259118
-0.93673754,-0.016129887,0.30358744,1.040207,0.08755042
-0.91383845,0.32378238,0.24245305,1.5473964,1.6380724
-0.121528804,0.55039054,0.68220466,-1.1475209,-0.58209527
-0.950477,0.49373853,0.6673618,-1.0890058,-0.9045589
-0.5795112,0.4370865,0.3171611,0.8984296,1.6976213
-0.61614984,0.097174205,0.24788253,1.4585838,1.0538177
-0.50623405,0.49373853,0.50987196,-0.3598118,0.19765994
-0.97337615,0.49373853,0.5722756,-0.69412667,-1.1517435
-0.82682174,0.15382625,0.31934702,0.8308752,-0.8629869
-0.9413174,-0.016129887,0.24005562,1.4758558,0.25833255
-0.8817797,1.3435192,0.555,-0.6150379,1.3886405
-0.9642165,0.6070426,0.6557272,-1.0825005,1.5931296
-0.78560334,-0.016129887,0.57375634,-0.73211735,1.2257234
-0.44669634,0.21047829,0.3069368,0.88845307,-0.8584927
-0.93673754,0.6636947,0.59558,-0.84775424,1.8448086
-0.6207297,0.21047829,0.28521892,1.0372219,1.0246049
-0.9413174,0.6636947,0.22486018,1.5298856,-0.076490305
-0.86346036,1.2302152,0.62914395,-1.0328066,-0.14278074
-0.9184182,0.77699876,0.4455645,-0.11234214,1.1751629
1.9348123,-0.5259983,0.644551,-1.1170923,-1.075341
-0.7489647,0.77699876,0.51336235,-0.50134486,-0.7820901
-0.9825358,0.7203467,0.5596538,-0.7495226,0.6909057
-1.0008551,0.49373853,0.22824477,1.4259393,1.7751474
-0.90467876,0.097174205,0.55531734,-0.7419467,0.4819223
-0.80850244,0.7203467,0.5153367,-0.5429101,1.496503
-0.6298893,0.38043442,0.4974265,-0.46586996,-1.0820824
0.01586593,-0.58265036,0.57520187,-0.86202306,-0.914671
-0.91383845,0.32378238,0.24509728,1.2295164,1.4684138
-0.7306454,0.04052216,0.3613725,0.34562147,0.08080902
-0.79476297,0.15382625,0.21724482,1.4699835,0.68978214
-0.97337615,0.7203467,0.5082502,-0.5364393,-0.83489776
-0.73522526,0.32378238,0.2850074,0.8756289,0.3673185
-0.9229981,0.26713035,0.27369013,0.9562713,1.262801
-0.7810235,0.38043442,0.2409723,1.2227422,1.185275
-0.90467876,0.6070426,0.39828584,0.053350836,-0.83939207
-0.039091963,-0.5259983,0.6021377,-1.0355016,0.27069178
-0.74438494,0.77699876,0.20719677,1.4936422,0.6189974
-0.5932507,0.49373853,0.36965773,0.2268294,1.5302099
-0.950477,0.32378238,0.2789433,0.8625021,-0.110197306
1.8477956,-0.5259983,0.581689,-0.9793635,-0.619173
-0.5795112,0.4370865,0.6149357,-1.1319581,-0.09109668
-0.950477,0.21047829,0.20356537,1.4695996,1.7875067
-0.5108139,0.15382625,0.35213536,0.29313076,-0.8910761
-0.95505685,0.32378238,0.30707783,0.6091038,1.0111222
-0.950477,0.6636947,0.23808128,1.1553468,0.9661795
0.35477293,-0.58265036,0.57520187,-0.9784923,-0.20232977
-0.04825161,-0.58265036,0.57520187,-0.9784923,-0.9416366
-0.90467876,-0.58265036,0.57520187,-0.9784923,-1.1180365
2.044728,-0.58265036,0.57520187,-0.9784923,-0.5315348
-0.5199735,-0.58265036,0.57520187,-0.9784923,-0.58209527
1.8157369,-0.58265036,0.57520187,-0.9784923,-1.0416341
-0.21312529,0.4370865,0.28934392,0.72119117,-0.27985588
-0.6848472,0.7203467,0.21259098,1.3550159,-0.09109668
-0.8359814,0.38043442,0.578657,-0.99706036,0.23586121
-0.99169546,0.94695497,0.38164487,0.041025113,-0.8169207
-0.6436288,0.38043442,0.21784417,1.2664518,1.0807832
0.7990159,-0.24273807,0.60650945,-1.1531961,1.0279757
-0.87262,0.89030284,0.56924355,-0.98689085,1.2987552
-1.0008551,0.49373853,0.19482182,1.4578716,1.5773997
-0.89551914,1.2302152,0.59431076,-1.1104091,0.7369719
-0.9000989,0.26713035,0.44069913,-0.3422573,0.48416942
-0.9184182,1.3435192,0.48558038,-0.5916923,-1.091071
-1.0008551,1.2302152,0.50165725,-0.67723304,0.20327778
-0.9687963,0.097174205,0.27051705,0.79465747,-0.73377675
-0.47875512,0.15382625,0.315081,0.4480447,-1.1315193
-0.9413174,1.4001713,0.4463049,-0.40008998,-0.92253596
-0.272663,0.32378238,0.19549169,1.3905602,-0.518052
-0.95505685,0.55039054,0.25528634,0.86922413,-0.21356544
-0.2864025,0.21047829,0.2656517,0.7844706,0.7819146
-0.41463757,0.097174205,0.23198193,1.0526514,-0.6292851
-0.8405612,0.8336508,0.2065269,1.2578777,-0.26075524
-0.6985867,0.55039054,0.3212861,0.3417651,0.82685727
-0.9825358,0.6070426,0.37561604,-0.023587914,-0.45176154
-0.99169546,0.26713035,0.36246544,0.059189156,0.89090055
-0.8405612,0.55039054,0.3511482,0.12721978,1.7964952
-0.15358756,0.8336508,0.57615376,-1.1169263,-0.9652315
0.4463694,0.4370865,0.36010328,0.04419766,0.32574654
-0.9687963,0.55039054,0.2788728,0.6155621,0.48304588
-0.8497209,0.21047829,0.24502677,0.8637829,0.005530054
-0.7810235,0.4370865,0.47909322,-0.6730407,0.9504496
-0.6527884,0.32378238,0.20286025,1.2124416,0.99539226
-0.9871156,0.89030284,0.27792087,0.5841559,1.6852621
-0.9596367,0.32378238,0.2714337,0.60993546,0.5650662
-0.99169546,0.55039054,0.5641314,-1.1296312,-0.37872973
-0.95505685,1.1735631,0.48769575,-0.7780936,1.3987527
-0.8359814,0.38043442,0.18590197,1.2887263,-0.16188137
-0.8909393,0.55039054,0.3564366,-0.031674087,-0.47535646
-0.9596367,0.7203467,0.48494577,-0.78585833,-0.5011985
-0.89551914,0.8336508,0.3890487,-0.2588277,-0.7034405
-0.9871156,0.21047829,0.20011026,1.1040168,1.0616827
-0.8543007,0.4370865,0.18607825,1.2124512,-0.4832214
-0.71232617,0.77699876,0.49813163,-0.88865787,-0.87646973
-0.8817797,0.26713035,0.14962326,1.5252038,1.6167246
-0.7993428,0.04052216,0.54128534,-1.1261843,-0.9011882
-0.8497209,0.49373853,0.24675432,0.6550564,1.7111042
-0.99169546,0.4370865,0.31938228,0.116867706,1.4571781
-0.99169546,0.6070426,0.4867791,-0.87621206,0.7819146
-0.99169546,0.097174205,0.15766169,1.3889337,-0.65625066
-0.8314016,0.15382625,0.21608135,0.86228824,1.0740418
-0.8314016,-0.016129887,0.48409963,-0.8861191,0.08867399
-0.194806,0.89030284,0.24407485,0.6304258,0.4482153
-0.69400686,0.097174205,0.16365527,1.3126856,0.8414636
-0.9871156,0.21047829,0.27594653,0.37403136,1.0571884
0.3822519,-0.41269422,0.49717972,-0.9691732,-0.4438966
-0.9184182,-0.072781935,0.16362001,1.2781514,0.6942764
-0.94589716,0.15382625,0.14285405,1.4687132,0.64821017
-0.99169546,0.55039054,0.28060034,0.27428916,0.6291095
-0.8359814,0.89030284,0.49506432,-1.0096846,-0.5068163
-0.97337615,0.89030284,0.51635915,-1.1155574,-0.37198833
-0.89551914,0.38043442,0.31278935,0.03465364,-0.6023195
-0.99627525,1.1735631,0.3998371,-0.51261467,1.5740291
-0.48791474,-0.5259983,0.42754856,-0.67276025,-1.1933155
0.2906554,0.38043442,0.14352392,1.3693284,0.48754013
1.1699817,-0.46934626,0.45723432,-0.86202306,0.7504547
-0.8909393,0.4370865,0.2124147,0.72018874,-0.06188394
-0.5108139,0.15382625,0.15279633,1.2444891,1.3201029
-1.0008551,0.04052216,0.12187657,1.5319822,1.0650533
-0.8497209,0.32378238,0.35220587,-0.31579882,-0.5955781
0.10746242,0.21047829,0.33084056,-0.18370499,-0.15289284
-0.89551914,0.4370865,0.13248871,1.394068,0.73809546
-0.97337615,0.04052216,0.14102073,1.3063537,-0.56299466
-0.30472177,0.21047829,0.38640445,-0.54541755,-0.24951957
-0.2909823,-0.5259983,0.35393342,-0.35217273,0.33248794
-0.82682174,0.6070426,0.16065848,1.0996808,-0.77984303
-0.9596367,0.4370865,0.46174714,-0.9698313,0.5763019
-0.73522526,0.21047829,0.28091767,0.1163519,0.0021593545
-0.950477,-0.072781935,0.45374396,-0.93198985,-0.6877105
-0.99627525,1.7967356,0.41270566,-0.71677256,-0.92927736
-0.8680402,0.26713035,0.11658812,1.4752852,0.28529814
-0.8314016,0.32378238,0.30013233,-0.054803126,-0.34726986
-0.950477,0.89030284,0.22482492,0.48486775,0.9088776
-0.99169546,0.6070426,0.14102073,1.2109649,0.97741514
-0.99169546,0.04052216,0.22986656,0.4190447,0.15496442
-0.9000989,0.32378238,0.2670267,0.11690311,0.03698992
-0.9321577,-0.12943397,0.23839858,0.32434875,-1.3584799
-0.6619481,0.097174205,0.21336663,0.5115623,0.9965158
